Цена;Площадь_участка;Площадь_помещения;Стоимость_специальных_возможностей;Расстояние_до_ближайшей_железнодорожной_линии;Расстояние_до_океана;Расстояние_до_ближайшего_водоема_;Расстояние_до_центрального_делового_района_Майами;Расстояние_до_ближайшего_субцентра;Расстояние_до_ближайшего_шоссе;Возраст_строения;Шум_от_самолетов;Месяц_продажи;Качество_строения
235000;7875;1732;0;8527;37097;5017;63229;63229;1660;39;0;3;4
195000;7307;1503;3892;3972;29922;4668;62181;62181;4205;43;0;1;4
184000;7875;1194;0;7549;34229;4884;62726;62726;856;38;0;11;4
145700;7875;1556;2119;7166;33785;4845;62674;62674;1260;58;0;3;4
199000;8062;2203;4077;4865;31001;4664;62363;62363;3459;61;0;8;4
238000;7850;1677;26975;9959;39523;4024;63948;63948;3909;37;0;10;4
285000;8739;2419;25502;8161;35560;4783;63101;63101;177;36;0;10;4
222000;9375;1599;899;9262;38286;4848;63673;63673;2700;57;0;12;4
225000;9375;1517;1100;9086;37914;4817;63606;63606;2336;37;0;10;4
147000;7950;1605;8984;4123;29927;4405;62410;62410;4391;62;0;2;4
180000;7875;1273;360;7505;34051;4605;62959;62959;1159;58;0;9;4
185000;8062;1665;186;5007;31029;4447;62590;62590;3609;62;0;10;4
167000;7875;1540;968;8683;36463;4534;63539;63539;853;52;0;1;4
210000;15406;2763;551;8594;35900;4435;63504;63504;320;37;0;3;4
195000;7818;1745;690;5980;32080;4292;62911;62911;2951;61;0;8;4
150000;8175;1027;0;7165;33505;4351;63122;63122;1743;38;0;8;4
200000;8475;1468;0;4059;29508;4091;62679;62679;4922;42;0;4;4
194000;8475;1319;376;3903;29286;4068;62672;62672;5088;42;0;12;4
197500;7500;1554;6083;10256;39508;3761;64338;64338;3737;46;0;5;4
220000;9150;1472;3458;4241;29730;4076;62757;62757;4743;63;0;11;4
186000;8475;1194;1779;3345;28698;3906;62656;62619;5153;12;0;7;4
228000;8100;1841;0;6710;32874;4219;63129;63129;2361;43;0;7;4
230000;8475;2092;17319;4166;29527;3918;62841;62841;5029;62;0;8;4
194000;7500;1390;0;8075;34434;4095;63533;63533;1078;38;0;7;4
170000;9600;1031;1062;3382;28654;3634;62931;62848;5346;38;0;11;4
165000;7500;1194;1611;8192;34519;4011;63641;63641;1044;38;0;2;4
185000;8100;1645;1098;7340;33453;3944;63515;63515;2008;57;0;4;4
135000;7800;1192;2350;6258;32131;3818;63391;63391;3212;61;0;2;4
290000;12130;2880;783;9467;37267;3961;64218;64218;1425;32;0;10;4
175000;8250;1548;2025;5356;30929;3698;63301;63301;4217;63;0;5;4
220000;8100;2270;2278;7431;33471;3797;63663;63663;2068;62;0;8;4
330000;12863;3330;3402;9271;36490;3865;64153;64153;638;35;0;12;4
295000;12654;3038;555;9252;36403;3860;64143;64143;572;35;0;2;4
190000;7950;1470;0;9004;35359;3813;63987;63987;350;37;0;3;4
218000;8100;1719;1512;4988;30318;3585;63321;63321;4729;61;0;11;4
220000;8100;2021;22659;6890;32778;3656;63667;63667;2748;62;0;8;4
205000;8100;1262;4097;7385;33335;3628;63799;63799;2275;5;0;11;4
173000;7500;1754;27344;10127;38209;3774;64698;64698;2271;50;0;8;4
235000;8137;1476;3127;8554;34718;3612;64064;64064;1037;27;0;9;4
230000;7725;1423;5586;9156;35400;3559;64243;64243;413;36;0;10;4
190000;7500;1280;2286;10934;39590;3234;65131;65131;3603;30;0;12;4
330000;10523;3296;30719;9908;37322;3547;64683;64683;1346;30;0;6;4
185000;14000;1196;2867;5401;30598;3131;63729;63729;4805;43;0;10;4
235000;10007;2696;2700;10036;37021;3298;64877;64877;982;28;0;6;4
188000;9384;2117;3814;11288;39732;2958;65497;65497;3668;56;0;11;4
216000;7500;1280;2919;11019;39205;3339;65386;65386;3139;34;0;8;4
150000;8250;953;744;4783;29831;2927;63906;63906;5553;62;0;12;4
175000;7725;1339;1738;9438;35496;3163;64659;64659;445;37;0;8;4
153000;8250;1007;2908;5336;30327;2679;64193;64193;5340;42;0;7;4
180000;7950;1391;0;8777;34489;2818;64791;64791;1494;55;0;1;4
235000;9540;1572;1795;8458;34087;2788;64748;64748;1861;35;0;9;4
245000;7950;1794;2092;9818;35713;2802;65046;65046;297;34;0;1;4
189000;7500;1699;4133;7281;32481;2559;64673;64673;3491;59;0;10;4
195000;7500;1781;0;7177;32334;2546;64660;64660;3629;59;0;4;4
240000;8500;1536;2524;7125;32245;2538;64654;64654;3704;59;0;12;4
275000;9540;2417;0;9499;35185;2607;65137;65137;842;54;0;11;4
145000;7500;1374;915;7563;32781;2480;64797;64797;3222;59;0;10;4
220000;7875;1571;5311;11992;40011;2453;66208;66208;3861;35;0;6;4
200000;8560;1252;1748;9752;35435;2517;65267;65267;607;47;0;11;4
230000;9000;1492;825;4841;29445;2181;64545;64545;6316;31;0;11;4
195000;7500;1278;2026;4662;29129;2055;64333;64333;6632;41;0;11;4
180000;7500;1526;2650;7737;32792;2230;65047;65047;3257;59;0;5;4
198000;8250;1533;17479;9023;34423;2285;65311;65311;1639;57;0;3;4
190000;8025;1720;2318;8463;33688;2244;65241;65241;2347;58;0;9;4
195000;13371;1558;0;6202;30941;2055;64875;64875;5048;61;0;3;4
242500;8300;1575;358;8642;33865;2168;65332;65332;2182;35;0;6;4
218000;7500;2193;460;7016;31818;1990;65090;65090;4252;60;0;5;4
153000;7800;1824;1012;5292;29733;1840;64307;64307;6259;61;0;6;4
180000;7500;1674;288;7722;32578;1961;65276;65276;3506;59;0;9;4
200000;8550;1475;16194;4601;28793;1742;63939;63939;7066;61;0;8;4
210000;10000;2755;3200;7322;32120;1915;65119;65119;3937;50;0;6;4
209000;7500;2033;0;7207;31906;1750;64894;64894;4199;60;0;3;4
163900;7500;1556;732;7973;32744;1725;65149;65149;3367;59;0;12;4
215000;7500;1616;1340;7068;31691;1621;64705;64705;4422;40;0;8;4
150000;14541;1556;2696;9334;34357;1723;65718;65718;1697;55;0;3;4
180000;11200;1520;2087;8449;33209;1616;65205;65205;2896;54;0;8;4
185000;8400;1320;9846;8054;32758;1572;65010;65010;3372;59;0;8;4
175000;7500;1554;3421;8173;32844;1482;64956;64956;3279;59;0;3;4
218000;7750;1839;1269;7853;32472;1446;64797;64797;3668;39;0;8;4
220900;9000;1603;0;5617;29605;1162;63627;63627;6510;29;0;9;4
223000;8000;1639;3241;8453;33083;1325;64891;64891;3061;57;0;7;4
141900;7500;1241;1478;7569;32036;1230;64450;64450;4116;57;0;7;4
147000;7500;1281;450;7141;31508;1175;64227;64227;4645;53;0;10;4
165000;7500;1281;450;7141;31508;1175;64227;64227;4645;53;0;11;4
128000;7500;1349;5076;10475;35463;1273;65729;65729;675;55;0;11;4
219000;8100;1755;22564;5854;29543;777;63241;63241;6601;57;0;6;4
189900;7500;1225;605;8139;32512;916;64314;64314;3667;34;0;3;4
232000;7980;1611;3204;9987;34568;908;65046;65046;1585;36;0;11;4
165000;8100;1198;18177;6098;29669;560;63072;63072;6498;56;0;4;4
280000;7500;2215;6226;7917;32075;626;63895;63895;4121;33;0;10;4
132500;9525;1262;990;11214;35994;738;65447;65447;146;49;0;12;4
190000;7980;1199;0;10107;34587;673;64836;64836;1584;36;0;6;4
205000;8990;1782;1220;6148;29569;407;62903;62903;6602;57;0;6;4
235000;7500;1615;4742;8787;33058;574;64180;64180;3148;45;0;10;4
131000;7500;1040;919;11133;35849;679;65334;65334;330;55;0;4;4
200000;7500;2105;6168;10566;35014;504;64843;64843;1176;56;0;9;4
148500;7834;1476;595;10602;35018;430;64786;64786;1176;56;0;9;4
241000;8107;1414;23616;8472;32496;278;63712;63712;3709;48;0;12;4
225000;8175;1844;26718;7256;30490;45491;62553;62553;5754;52;0;5;4
265000;9800;2456;20326;8476;32122;45432;63111;63111;4089;53;0;5;4
250000;9677;1910;19720;7792;31088;120;62637;62637;5141;53;0;9;4
255000;8625;1968;22271;7220;30251;186;62311;62311;5999;51;0;12;4
248500;12400;2506;23386;11125;35277;0;64287;64287;940;50;0;5;4
265000;7500;2065;23414;6733;29355;158;61974;61974;6873;49;0;11;4
275000;10000;3222;21404;8280;31723;193;62816;62816;4504;54;0;11;4
193000;5000;1578;728;13300;37870;0;65367;65367;1538;11;0;1;2
185000;10000;1687;1440;10867;34874;186;63979;63979;1354;52;0;7;4
190000;7500;1247;2213;14422;39812;0;66221;66221;3478;31;0;3;4
350000;7501;3410;24404;9386;33055;280;63196;63196;3205;9;0;12;2
264000;10925;3293;26192;11611;35728;173;64313;64313;506;43;0;11;4
316000;7501;2599;0;9748;33496;281;63355;63355;2769;10;0;12;2
210000;5000;1682;455;13626;38037;91;65199;65199;1700;11;0;6;2
140000;7500;1116;1100;14105;38631;278;65455;65455;2293;34;0;7;4
350000;7880;3410;34113;10588;34322;538;63476;63476;1865;9;0;3;2
225000;7875;1538;1987;7426;29852;102;61682;61682;6374;35;0;12;4
202500;7800;1374;5355;14437;39033;378;65540;65540;2693;55;0;11;4
350000;6000;3410;0;9736;33195;660;62940;62940;3045;10;0;3;2
285000;6000;2145;0;11263;35077;599;63714;63714;1163;8;0;6;2
175000;5500;1682;214;13868;38194;0;65098;65098;1852;10;0;1;2
180000;8100;1409;1427;14341;38784;463;65350;65350;2442;34;0;4;4
187500;5000;1682;4000;13778;38044;89;64985;64985;1700;11;0;3;2
146500;8100;1330;912;14390;38786;499;65275;65275;2442;34;0;9;4
200000;8100;1330;912;14390;38786;499;65275;65275;2442;34;0;12;4
300000;6000;2599;0;9550;32840;812;62639;62639;3441;9;0;12;2
360000;6001;3410;0;11520;35303;677;63663;63663;980;5;0;12;2
340000;6000;3410;570;10734;34334;776;63264;63264;1910;9;0;1;2
180000;7875;1528;19046;7189;29057;0;61213;61213;7172;55;0;10;4
275000;6000;2145;0;11150;34835;769;63465;63465;1409;6;0;5;2
347000;6448;3610;0;8766;31659;928;62122;62122;4581;11;0;5;2
330000;6000;3610;0;9530;32721;838;62496;62496;3564;10;0;1;2
340000;6600;3000;0;11951;35734;202;63768;63768;505;2;0;12;2
325000;6000;3067;0;10010;33310;798;62717;62717;2938;9;0;9;2
169000;7500;1066;1647;15051;39842;666;65647;65647;3181;55;0;3;4
200000;6429;1682;819;13858;37954;191;64719;64719;1602;11;0;3;2
300000;6000;2137;0;11395;34996;652;63351;63351;1256;4;0;10;2
216000;7500;1489;294;7594;29513;147;61144;61144;6766;26;0;6;4
302000;6250;2256;0;11540;35159;587;63369;63369;1131;2;0;3;2
180000;8250;1338;7604;15594;40848;740;66048;66048;3035;55;0;11;4
310000;6000;2649;0;9369;32349;689;62196;62196;3943;10;0;10;2
210000;7875;1425;1878;7530;29264;93;61018;61018;6973;55;0;6;4
230000;4864;1487;1638;14045;38108;87;64655;64655;1750;11;0;9;2
145000;8580;1014;8232;14270;38385;92;64793;64793;2027;34;0;1;4
223000;8876;1541;5300;7903;29889;319;61157;61157;6370;34;0;6;4
317000;6000;2731;6089;9238;32049;589;61975;61975;4246;11;0;5;2
320000;7501;2783;0;11894;35496;427;63385;63385;793;5;0;6;2
123000;7500;1112;1525;14515;38640;346;64828;64828;2279;55;0;8;4
190000;5000;1682;455;14034;38010;186;64518;64518;1649;11;0;1;2
182000;5000;1487;455;13879;37810;387;64420;64420;1448;11;0;10;2
225000;7500;1781;528;7951;29817;399;61039;61039;6467;54;0;8;4
360000;7501;3410;27911;9780;32692;429;62107;62107;3599;11;0;8;2
200000;7500;1752;3036;15661;40503;1005;65638;65638;2774;31;0;10;4
300000;7501;2783;874;9233;31875;430;61754;61754;4417;11;0;8;2
130000;8500;2448;16299;10279;33294;326;62277;62277;2983;48;0;7;4
232000;8500;2742;900;9982;32873;326;62091;62091;3409;47;0;6;4
150000;7500;1038;1400;15810;40654;1090;65631;65631;2673;55;0;8;4
230000;8500;2152;25713;9807;32619;326;61979;61979;3660;45;0;3;4
232000;7500;1512;2679;7972;29594;418;60808;60808;6694;34;0;10;4
164000;8000;1053;1586;13928;54182;2507;62318;62318;263;46;0;7;4
145000;7950;1048;11553;11470;49628;3027;60377;60377;430;46;0;5;5
173000;8250;1041;5877;10583;47689;3613;59597;59597;390;59;0;11;5
220000;9028;1525;5258;12233;50972;2892;61065;61065;579;58;0;4;5
185000;7500;1056;2186;10833;48106;3362;59820;59820;465;39;0;3;5
175000;9000;1167;2233;10727;47865;3458;59730;59730;466;59;0;1;5
120000;7950;1113;661;11323;48995;2945;60270;60270;591;46;0;12;5
230000;7875;1581;13443;12079;50481;2766;60949;60949;691;58;0;6;5
340000;7500;2524;6461;14395;54380;2078;62814;62814;739;47;0;6;4
235000;7950;1373;2148;11456;49088;2829;60401;60401;699;36;0;10;5
185000;7500;1132;3080;13960;53640;2145;62503;62503;780;46;0;2;4
190000;12323;1284;5199;13783;53334;2191;62367;62367;775;46;0;12;4
175000;5300;1525;3407;12203;50467;2616;61080;61080;848;45;0;3;5
180000;8775;1567;6695;10195;46251;3523;59350;59350;692;59;0;9;5
251500;9125;1486;18080;15001;55062;1557;63332;63332;972;56;0;10;4
201500;7950;1363;931;11867;49535;2509;60798;60798;951;60;0;3;5
197000;7500;1315;1276;13171;51943;2320;61947;61947;1077;58;0;3;4
220000;7950;1249;6202;12049;49626;2338;60979;60979;1115;32;0;8;5
211000;7500;1248;9551;11371;48139;2840;60378;60378;1078;30;0;5;5
222500;8480;1821;5821;12631;50724;2247;61506;61506;1214;58;0;4;5
220000;8799;1548;7234;14399;53700;1605;62986;62986;1307;58;0;11;4
210000;8500;2177;3009;11086;47228;2882;60174;60174;1222;56;0;1;5
196000;7500;1074;2070;10950;46924;2954;60066;60066;1221;40;0;1;5
194000;7875;1554;4817;10702;46371;3008;59872;59872;1222;59;0;4;5
160500;7950;1447;1375;12649;50276;1977;61553;61553;1474;58;0;2;5
270000;7950;2495;9324;14646;53815;1365;63243;63243;1554;58;0;8;4
144000;7500;1276;3638;15077;54473;1244;63583;63583;1598;47;0;2;4
260000;7500;2055;125;14653;53731;1321;63269;63269;1629;58;0;9;4
228000;8250;1686;33384;11009;46555;2711;60175;60175;1486;61;0;6;5
215000;8169;1794;4216;11775;47958;2379;60821;60821;1648;61;0;3;5
220000;8340;1544;3184;12498;49394;1783;61450;61450;1749;38;0;3;5
235000;9185;1715;2394;11066;46354;2593;60260;60260;1648;61;0;4;5
185000;7500;1313;3237;14379;53003;1496;63096;63096;1810;58;0;11;4
187000;7500;1182;4631;12108;48463;2100;61120;61120;1773;41;0;5;5
205000;7900;1523;4818;12108;48220;2127;61144;61144;1898;62;0;3;5
192500;8169;1364;2480;11979;47904;2123;61041;61041;1913;61;0;3;5
232000;8215;1663;0;13060;50156;1440;61989;61989;2001;38;0;12;5
175000;10299;1553;2268;14126;52267;1326;62927;62927;2009;58;0;12;4
300000;8700;1948;935;15067;53870;850;63703;63703;2064;26;0;12;4
225000;7800;1033;2247;16194;55591;757;64589;64589;2148;26;0;12;4
215000;9581;1582;0;11788;47282;2106;60909;60909;2014;61;0;9;5
253000;9375;2571;5030;15516;54272;577;64124;64124;2339;45;0;9;4
189000;7500;1238;3021;14668;52804;1050;63439;63439;2308;58;0;3;4
220000;7500;2055;5582;14602;52558;967;63399;63399;2393;58;0;3;4
230000;9375;1518;13543;15504;54082;438;64147;64147;2466;46;0;2;4
193000;10271;1196;1102;16046;54961;261;64573;64573;2496;55;0;8;4
205000;8400;1749;5410;12112;47230;1738;61258;61258;2418;62;0;6;5
215000;9125;1624;4994;12784;48534;1471;61821;61821;2523;61;0;3;5
250000;7500;1603;12135;16800;55956;793;65197;65197;2682;50;0;3;4
200000;7950;1402;1555;13590;50106;799;62533;62533;2628;59;0;6;5
255000;7500;1522;31265;14915;52681;670;63717;63717;2692;53;0;4;4
185000;7500;1315;10583;13172;48428;1015;62240;62240;3032;62;0;11;5
260000;7500;1658;36004;15271;52748;252;64087;64087;3084;58;0;12;4
225000;8250;1507;2710;17398;56318;1018;65797;65797;3188;41;0;8;4
222000;7950;1467;9366;16951;55587;287;65457;65457;3158;36;0;3;4
207000;7875;1397;4142;12881;47715;997;62014;62014;3065;42;0;3;5
220000;9125;1185;17290;17348;55826;493;65855;65855;3521;36;0;11;4
245000;9520;1387;870;13838;49064;451;62872;62872;3472;59;0;11;5
175000;9375;1602;3058;13690;48729;514;62752;62752;3483;62;0;12;5
215000;8922;1477;17443;14474;50229;45513;63431;63431;3610;59;0;10;5
216000;8709;1575;6074;13969;49165;306;63001;63001;3583;59;0;9;5
200000;8700;1187;7056;15160;51564;126;64061;64061;3713;58;0;2;4
226000;7875;1387;6993;14845;50925;111;63782;63782;3707;39;0;3;5
215000;7875;1508;870;14813;50851;112;63753;63753;3707;49;0;4;5
225000;8625;1608;7469;14973;50920;262;63913;63913;3857;59;0;1;5
265000;7500;1994;9927;15098;50640;547;64051;64051;4139;44;0;8;5
217000;7515;1542;3294;13751;47828;91;62923;62923;4031;18;0;3;5
325000;17569;2571;11823;17001;54264;0;65748;65748;4180;45;0;12;4
220000;8100;1502;30361;14725;49619;262;63750;63750;4236;59;0;5;5
215000;7500;1205;7647;15724;51733;715;64636;64636;4292;36;0;2;4
212500;8000;1402;5934;14571;49267;116;63623;63623;4239;39;0;4;5
218000;8000;1889;5611;15731;51639;776;64651;64651;4362;58;0;11;4
256000;7875;1582;7250;14935;49900;514;63943;63943;4336;38;0;11;5
167500;7500;1549;26457;17411;54787;140;66120;66120;4402;57;0;3;4
215000;7500;1549;26457;17411;54787;140;66120;66120;4402;57;0;8;4
210000;7500;1347;1493;17368;54708;140;66084;66084;4402;57;0;12;4
215000;8000;1610;2362;15933;51901;871;64841;64841;4427;58;0;6;4
170000;7500;1426;2117;14573;49034;203;63650;63650;4365;59;0;4;5
192000;7500;1325;3396;15264;50431;849;64240;64240;4444;44;0;3;5
225000;8950;1205;1432;16331;52607;955;65207;65207;4453;26;0;2;4
235000;7500;1508;0;14894;49401;440;63949;63949;4550;39;0;6;5
220000;8800;1448;5448;16135;51781;1177;65060;65060;4751;58;0;2;4
235000;8686;1561;2472;17540;54384;557;66313;66313;4817;57;0;4;4
157000;7875;1475;0;15483;50173;1040;64492;64492;4839;59;0;5;5
188500;7500;1387;2015;17939;54893;738;66676;66676;5000;57;0;5;4
255000;8160;1297;14440;17337;53729;947;66168;66168;5002;26;0;10;4
220000;8084;1716;6207;17041;51821;2221;65987;65987;5799;46;0;8;4
260000;3715;1414;0;19495;56511;1847;68124;68124;5846;20;0;5;4
205000;7752;1941;3816;11908;43740;3739;62995;62995;5506;61;0;6;4
280000;6629;1694;0;19664;56786;2017;68261;68261;5846;20;0;7;4
210000;8227;1173;1909;14758;46989;617;64118;64118;5658;34;0;12;5
258000;3451;1295;0;19604;56624;1954;68226;68226;5905;19;0;12;4
280000;4232;1837;0;19258;56018;1695;67943;67943;5898;19;0;7;4
217500;7500;1392;1265;15988;49458;1673;65098;65098;5815;38;0;8;5
178000;9994;1699;3155;10581;42169;3053;62584;62584;5507;56;0;3;4
257500;3373;1295;0;18594;54712;1667;67398;67398;5928;16;0;10;4
243000;3570;1414;2624;19708;56640;2061;68338;68338;6029;20;0;8;4
285000;6890;1694;0;19626;56529;1984;68266;68266;6005;20;0;12;4
200000;3162;1414;2264;18821;55025;1745;67602;67602;6007;23;0;3;4
278000;3162;1414;2264;18821;55025;1745;67602;67602;6007;23;0;10;4
106400;7500;1549;972;15373;47858;93;64650;64650;5932;57;0;1;5
307000;4670;2181;0;19120;55483;1827;67869;67869;6093;20;0;7;4
195000;7500;1302;2550;16642;50303;2161;65695;65695;6139;47;0;7;5
190000;7800;1410;5307;11472;43031;3796;63150;63150;5872;61;0;7;4
190000;7800;1475;2139;11439;42944;3810;63205;63205;5955;61;0;9;4
200000;3841;1295;2728;19091;55040;2078;67889;67889;6340;23;0;5;4
287500;7672;2181;12474;19843;56394;2256;68523;68523;6379;20;0;7;4
255000;3897;1414;0;20139;56829;2498;68779;68779;6445;20;0;11;4
215000;8424;1544;1008;10952;42300;3559;63111;63111;6032;36;0;8;4
190000;3138;1295;0;19192;55130;2130;67983;67983;6392;23;0;7;4
276000;3750;1414;0;20313;57088;2662;68927;68927;6481;20;0;12;4
228000;8250;1622;0;16089;48762;959;65289;65289;6297;56;0;10;5
219000;8000;1143;3279;16801;50168;2361;65876;65876;6395;36;0;8;5
120000;9750;1914;1380;15584;47577;45381;64916;64916;6327;57;0;12;5
248000;7500;1361;2023;15013;46899;746;64690;64690;6320;28;0;5;5
210000;7500;1506;2539;11871;43343;4200;63508;63508;6166;31;0;6;4
283000;4811;1974;0;19305;55075;2297;68111;68111;6559;22;0;10;4
147700;9014;1418;6925;12299;43802;3855;63722;63722;6265;31;0;5;4
204000;9014;1418;6925;12299;43802;3855;63722;63722;6265;31;0;8;4
152000;8000;1135;0;16735;49777;1959;65849;65849;6522;53;0;6;5
170000;8000;1135;0;16735;49777;1959;65849;65849;6522;53;0;8;5
127000;8229;1361;644;15208;47065;614;64848;64848;6429;52;0;3;5
199000;7500;1627;550;11371;42676;3919;63421;63421;6260;36;0;2;4
285000;4368;1837;0;19943;56155;2448;68661;68661;6649;20;0;10;4
265000;21873;1945;672;15875;47914;89;65178;65178;6491;57;0;8;5
207000;7500;1477;11138;18212;52745;2894;67143;67143;6608;32;0;4;4
210000;5050;1694;0;19185;54635;2437;68024;68024;6697;24;0;5;4
265000;4536;1694;0;20303;56660;2710;68983;68983;6748;21;0;8;4
238500;8162;1681;1704;16298;48548;710;65540;65540;6655;37;0;12;5
207000;7500;1227;2716;17147;50263;2426;66230;66230;6752;36;0;6;5
150000;7500;1102;2775;18346;52760;3014;67279;67279;6755;45;0;10;4
248300;4505;1613;0;19722;55511;2526;68501;68501;6791;23;0;12;4
250000;5113;1742;0;20505;56908;2882;69164;69164;6836;27;0;8;4
260000;5502;1694;0;19301;54649;2567;68143;68143;6827;24;0;7;4
195000;8000;1580;504;11582;42776;4179;63686;63686;6515;56;0;8;4
187000;7550;1339;1800;16877;49538;1688;66028;66028;6816;57;0;1;5
250000;5208;2054;0;19820;55485;2688;68613;68613;6953;24;0;5;4
260000;4596;2285;0;19755;55336;2699;68559;68559;6963;23;0;1;4
255000;7500;1894;13594;19134;54098;2715;68008;68008;6944;32;0;10;4
255000;4977;1694;0;19546;54828;2760;68385;68385;7020;24;0;6;4
189900;10000;1043;6633;13181;44535;3158;64469;64469;6866;35;0;8;4
195000;7500;1323;1885;13304;44660;3054;64540;64540;6910;36;0;2;4
220000;7500;1806;12240;18646;52700;3381;67589;67589;7139;45;0;5;4
225000;7500;1263;4864;18581;52552;3463;67527;67527;7146;22;0;9;4
245000;9540;1334;1830;12452;43609;4094;64274;64274;6912;55;0;10;4
265000;4372;1613;0;19941;55159;3039;68771;68771;7302;22;0;2;4
225000;9200;1492;3978;14140;45556;2187;64967;64967;7106;55;0;7;4
238000;7900;1767;2162;13743;45083;2676;64833;64833;7109;36;0;5;4
265000;4462;1974;0;21040;57019;3458;69730;69730;7460;24;0;5;4
237000;7950;1657;21782;16860;48623;721;66130;66130;7279;57;0;1;5
180000;7950;1842;1358;12140;43112;3785;64297;64297;7076;56;0;1;4
160000;7500;1186;10643;18929;52918;3487;67868;67868;7351;41;0;12;4
260000;6361;2216;22459;20604;56185;3245;69368;69368;7474;25;0;2;4
255000;5578;1905;2744;20246;55540;3169;69057;69057;7433;22;0;5;4
285000;4585;1974;3024;21189;57174;3590;69868;69868;7538;23;0;4;4
245000;7500;1929;1603;19467;53916;3241;68362;68362;7439;36;0;7;4
260000;4973;2181;1440;21041;56932;3480;69742;69742;7521;24;0;3;4
295000;4454;2181;2700;20128;55179;3250;68964;68964;7513;21;0;6;4
265000;4771;2216;3870;20940;56749;3419;69659;69659;7520;26;0;6;4
147000;11660;1547;192;12120;43020;3656;64364;64364;7173;56;0;1;4
277500;4596;1715;2268;20625;56072;3315;69400;69400;7558;19;0;6;4
202000;7972;1214;18415;12885;43911;3862;64709;64709;7295;35;0;3;4
239000;7950;2821;1703;17036;48665;732;66387;66387;7548;57;0;7;5
270000;7396;2181;0;20320;55214;3418;69158;69158;7681;22;0;3;4
240000;7500;1599;23398;17985;50252;2309;67117;67117;7748;46;0;3;5
155000;3450;1306;2592;21212;56702;3754;69956;69956;7887;39;0;2;4
186000;3450;1406;639;21121;56500;3721;69882;69882;7899;39;0;1;4
200000;8085;1228;11386;17486;49062;1100;66761;66761;7814;37;0;3;5
224000;9375;1960;5861;12838;43653;3421;64923;64923;7598;54;0;6;4
215000;8162;1097;474;16895;48392;425;66537;66537;7816;25;0;7;5
210000;3450;1590;0;20819;55733;3751;69640;69640;8015;39;0;8;4
235000;3508;1606;1152;21227;56441;3873;70001;70001;8071;21;0;1;4
235000;9000;1509;1943;19266;52481;4250;68240;68240;7996;21;0;12;4
162000;7950;1563;19338;17298;48776;791;66821;66821;7989;57;0;4;5
225000;3270;1289;639;21224;56299;3930;70011;70011;8155;39;0;11;4
225000;12500;1441;0;16481;47832;0;66513;66513;7990;47;0;5;5
200000;7500;1553;10224;17888;49446;1458;67117;67117;8065;45;0;12;5
180000;9500;1038;3679;12808;43471;3143;65068;65068;7751;34;0;6;4
